x,y,z,label
-57.75459968687284,69.68547456659937,-0.7000018215757109,blue_cone
-61.94780447469827,71.72005344968622,-0.7000018215758246,blue_cone
-65.63715454550864,72.32401531933624,-0.7000017946096477,blue_cone
-68.00276613487218,70.25242952789145,-0.7000018172889213,blue_cone
-68.00307260834946,66.53998254568586,-0.7000017995154622,blue_cone
-66.75840808965025,62.210199393015955,-0.7000017941206806,blue_cone
-64.87223738926937,57.764920312538365,-0.7000017946446633,blue_cone
-63.0359667001735,53.61226157930604,-0.7000017943596504,blue_cone
-61.649601655503986,48.974387457419695,-0.7000018697939367,blue_cone
-61.61931764350078,44.699350097351164,-0.7000017945985064,blue_cone
-62.58849785261279,40.45861016613806,-0.7000017941110173,blue_cone
-63.67305221656148,35.76738831554334,-0.7000017943669263,blue_cone
-63.814958423086125,31.585975934880167,-0.7000099746674096,blue_cone
-62.751499614817654,27.47949136484921,-0.7000017943722696,blue_cone
-60.1797966749522,24.02799287594271,-0.700001794376476,blue_cone
-56.6218429063603,22.34597319678756,-0.7000017943786361,blue_cone
-52.45166545653414,22.28037187333524,-0.7000017990575316,blue_cone
-47.9324926915547,23.502895932113244,-0.7000017943657895,blue_cone
-43.69143301906592,25.395406887589417,-0.7000017964949166,blue_cone
-39.62021912028971,27.4066816436553,-0.7000017943757939,blue_cone
-35.65994157176622,28.64429442847507,-0.700001799123811,blue_cone
-32.050879006023116,27.986843645633343,-0.700001819068234,blue_cone
-28.984302241642673,25.301572068693815,-0.7000017943589683,blue_cone
-26.458798049385184,21.66027415527928,-0.7000018000601358,blue_cone
-24.07904261783549,17.73299426154649,-0.700001794385912,blue_cone
-21.370008297738007,13.319082305995757,-0.7000017994162135,blue_cone
-18.84565577099957,9.524210710001324,-0.7000026982941563,blue_cone
-16.12126733676149,5.872940263164205,-0.7000017991917957,blue_cone
-12.713926191086882,2.0088085385634207,-0.7000018062883555,blue_cone
-9.373111944182796,-0.9603622588526166,-0.7000017919463062,blue_cone
-5.962258197136357,-2.9757775447661627,-0.7000018004995354,blue_cone
-2.6187362009650994,-3.0158924140805246,-0.7000018007515791,blue_cone
-1.648418617586017,0.4849666233778315,-0.7000017944058072,blue_cone
-2.2554903626015377,4.701133857817593,-0.7000017998649355,blue_cone
-3.538934015317914,9.206609591460396,-0.7000026982880172,blue_cone
-4.992737623331535,13.89963827671233,-0.7000186701352504,blue_cone
-6.0155736749235995,18.079315091768972,-0.7000017943995545,blue_cone
-7.08729656447745,22.74811206906218,-0.7000017943856847,blue_cone
-9.080064467635633,26.551568490747364,-0.7000018329458726,blue_cone
-11.978436546098518,29.258920085459017,-0.7000017985008071,blue_cone
-16.2202099650344,31.666975416619383,-0.7000017970093495,blue_cone
-20.124873812255114,33.21609442880523,-0.7000017943759076,blue_cone
-24.653718809201415,34.69951330847353,-0.7000018190672108,blue_cone
-29.108960223062546,36.413130823555065,-0.700001794372497,blue_cone
-32.029553180501956,38.79442113116393,-0.7000018697059431,blue_cone
-33.11481030884992,42.4140573991228,-0.7000099827100712,blue_cone
-32.42558014986197,47.210127604865136,-0.7000017943655621,blue_cone
-31.28929562311994,51.546367833832775,-0.7000018252442715,blue_cone
-30.16176496246412,56.22901272789714,-0.7000017943611283,blue_cone
-29.46967728547506,60.81658092254618,-0.7000017948868162,blue_cone
-29.555287786856432,65.22098235214506,-0.7000017952267399,blue_cone
-30.994607132593217,68.51405461140189,-0.7000113124358904,blue_cone
-34.115690918083004,68.81944854447768,-0.700001794130344,blue_cone
-37.90048723877484,66.8659560435686,-0.7000100018121884,blue_cone
-41.96932931096803,64.46584605596664,-0.7000017952267399,blue_cone
-45.71849638920721,63.63743104345782,-0.7000017949158064,blue_cone
-49.612094655351115,64.69143390591117,-0.7000017943562398,blue_cone
-56.09672207868028,72.51457020006356,-0.7000047603987696,yellow_cone
-59.78018568308639,74.39353096701973,-0.7000056506581132,yellow_cone
-64.0001536380584,75.57325422329137,-0.7000019096356027,yellow_cone
-67.90353384854836,75.07869371651253,-0.7000018215759383,yellow_cone
-70.64628011304936,72.46990915937246,-0.7000017969755845,yellow_cone
-71.47800952594689,68.62665102074364,-0.7000017996006136,yellow_cone
-70.87700907406979,64.33701372127108,-0.7000018008833422,yellow_cone
-69.41194231190458,59.987310535787344,-0.7000018547313402,yellow_cone
-67.6370780700972,55.9245222183432,-0.7000018008376401,yellow_cone
-65.76564123118246,51.58850029252618,-0.7000018044874423,yellow_cone
-64.77780523016038,47.52857725192098,-0.7000127771034386,yellow_cone
-65.30835133502856,42.983762353561424,-0.7000017943639705,yellow_cone
-66.48543946845896,38.49369505367383,-0.700001794366699,yellow_cone
-67.12212441806531,34.341979239536364,-0.7000017969920691,yellow_cone
-66.86637132071193,29.757744703093756,-0.7000017943718149,yellow_cone
-65.57804126959556,25.78365577640577,-0.7000017943739749,yellow_cone
-63.14729210911541,22.30284386576344,-0.7000017944000092,yellow_cone
-59.804446284339704,19.958160526364964,-0.7000153509761731,yellow_cone
-55.92309433056667,18.924631213077113,-0.7000017995060261,yellow_cone
-51.46767853143313,19.116660470217063,-0.7000017991991854,yellow_cone
-47.29528977953778,20.243350656371863,-0.7000017943853436,yellow_cone
-43.207706274809155,21.98202596330923,-0.7000017943842067,yellow_cone
-38.66370329641614,24.236155345478544,-0.700001794387731,yellow_cone
-34.825049468726654,25.40635276636459,-0.7000017943752255,yellow_cone
-32.09829844169638,23.888510877736156,-0.7000020244397547,yellow_cone
-29.593629555799144,20.4828924581767,-0.7000017943790908,yellow_cone
-26.890942078319984,16.046117481961794,-0.700001842433494,yellow_cone
-24.62555221713925,12.334155145813465,-0.7000017949873154,yellow_cone
-22.07405450077374,8.426628283175663,-0.7000026982941563,yellow_cone
-19.26845117602167,4.569082436909847,-0.7000017944064894,yellow_cone
-16.277040254757555,1.002646289431822,-0.7000017919017409,yellow_cone
-13.196255852532135,-2.0573359894242937,-0.7000017990434344,yellow_cone
-9.531222721752016,-4.822902068740739,-0.7000017944087631,yellow_cone
-5.473130580560956,-6.546060865359644,-0.7000018009475752,yellow_cone
-1.7728698590277656,-6.302158781803267,-0.7000018008832285,yellow_cone
0.7572274616838586,-3.9166796701798585,-0.70000180099521,yellow_cone
1.6301034512658863,0.014353760322902809,-0.7000017997730765,yellow_cone
1.1760293311046695,4.355140334357134,-0.7000018104954506,yellow_cone
0.06191490365653829,8.663137355929887,-0.7000017944201318,yellow_cone
-1.4551940582427259,13.50086877167898,-0.7000026982941563,yellow_cone
-2.6434168386338914,17.986987600607982,-0.7000017943900048,yellow_cone
-3.6233223472025493,22.556727716266458,-0.7000017943959165,yellow_cone
-5.170718892818817,26.5816360349892,-0.7000017944716319,yellow_cone
-7.534841846789426,29.75376685428658,-0.7000018053192889,yellow_cone
-11.036051708766294,32.583679256013866,-0.7000017943820467,yellow_cone
-14.858368653340525,34.64988283854493,-0.7000017948010964,yellow_cone
-19.040495635146257,36.31068180150091,-0.700001794726063,yellow_cone
-23.64408038903921,37.81928275332751,-0.7000017991215373,yellow_cone
-27.9287200281469,39.50050450729017,-0.7000017944267256,yellow_cone
-29.79194572804633,41.89733431123891,-0.7000018252066411,yellow_cone
-29.3637806650341,45.905409622219324,-0.7000018141112605,yellow_cone
-28.1196132656766,50.70645575764939,-0.7000017932123228,yellow_cone
-27.101329049125027,54.85460953678792,-0.7000018448616174,yellow_cone
-26.26798450273361,59.84504475026357,-0.7000017944310457,yellow_cone
-26.12936437721892,63.88911356180211,-0.7000044751625865,yellow_cone
-26.8731766601203,67.95362459356109,-0.700001794359423,yellow_cone
-29.204959007204316,71.28055266752901,-0.7000018188314243,yellow_cone
-32.817599591474924,72.36273075101766,-0.7000017944207002,yellow_cone
-36.852046997462196,71.23934052608995,-0.700001794216746,yellow_cone
-40.75522164108505,68.93130666859207,-0.7000017929372007,yellow_cone
-44.40174024061237,67.05927041310213,-0.7000017973404056,yellow_cone
-48.197610032572584,67.64973990725845,-0.7000017973405193,yellow_cone
-54.33354080929994,67.40132426404497,-0.6999995411965187,big_cone
-52.52878253435474,70.1422683458951,-0.6999992052547555,big_cone
-53.79057316663829,67.04595010184639,-0.6999993981647208,big_cone
-51.993237760814935,69.78850771773004,-0.6999993981647208,big_cone
