x,y,z,label
-11.719360333932217,-1.8178352564709455,-0.7000018215757109,blue_cone
-7.1684713291178435,-2.823761143405351,-0.7000018215758246,blue_cone
-3.4396818656812234,-2.5550549426141544,-0.7000017946096477,blue_cone
-1.6194009685724722,0.00895818891773259,-0.7000018172889213,blue_cone
-2.480642578543472,3.620124978041152,-0.7000017995154622,blue_cone
-4.696130864137588,7.542856624438604,-0.7000017941206806,blue_cone
-7.5624148467955905,11.42905813041653,-0.7000017946446633,blue_cone
-10.312253323937538,15.042208133938793,-0.7000017943596504,blue_cone
-12.737071672775137,19.231735599260524,-0.7000018697939367,blue_cone
-13.758627794202077,23.38303475038657,-0.7000017945985064,blue_cone
-13.800046143361811,27.73291635363425,-0.7000017941110173,blue_cone
-13.833782485065562,32.5477561722685,-0.7000017943669263,blue_cone
-14.666121900227033,36.64794616379111,-0.7000099746674096,blue_cone
-16.653531035509154,40.39552739570368,-0.7000017943722696,blue_cone
-19.956007388797417,43.1559889088946,-0.700001794376476,blue_cone
-23.80717031758525,43.96640196186992,-0.7000017943786361,blue_cone
-27.878724183688334,43.062448084673534,-0.7000017990575316,blue_cone
-31.990813118478357,40.82454456879078,-0.7000017943657895,blue_cone
-35.67689911995568,37.99948618852304,-0.7000017964949166,blue_cone
-39.170214942638694,35.098322057183886,-0.7000017943757939,blue_cone
-42.73516511944784,32.975443374037575,-0.700001799123811,blue_cone
-46.398272018345025,32.77739796874061,-0.700001819068234,blue_cone
-50.004295280713094,34.677706555527955,-0.7000017943589683,blue_cone
-53.30588048191261,37.63350713719234,-0.7000018000601358,blue_cone
-56.532063156085634,40.90130588108308,-0.700001794385912,blue_cone
-60.191466943942,44.566036378164995,-0.7000017994162135,blue_cone
-63.52757144015526,47.67148528286165,-0.7000026982941563,blue_cone
-67.02492556720017,50.59083149847197,-0.7000017991917957,blue_cone
-71.23598578467352,53.55873640141053,-0.7000018062883555,blue_cone
-75.17464362595837,55.671551931888956,-0.7000017919463062,blue_cone
-78.96009283682683,56.8403959464478,-0.7000018004995354,blue_cone
-82.22164469259893,56.103491587843,-0.7000018007515791,blue_cone
-82.35303526054517,52.47302788035009,-0.7000017944058072,blue_cone
-80.78409981180528,48.512845585297626,-0.7000017998649355,blue_cone
-78.49011847281125,44.428217228581524,-0.7000026982880172,blue_cone
-75.98690305806778,40.200691266666965,-0.7000186701352504,blue_cone
-74.02202209220023,36.372488730654815,-0.7000017943995545,blue_cone
-71.89607983777215,32.07986427724486,-0.7000017943856847,blue_cone
-69.07505522591728,28.84270119719703,-0.7000018329458726,blue_cone
-65.6275205299755,26.881880480538168,-0.7000017985008071,blue_cone
-60.942716948349286,25.52394542424754,-0.7000017970093495,blue_cone
-56.78515124399196,24.9232650702655,-0.7000017943759076,blue_cone
-52.03569168044949,24.5313436072186,-0.7000018190672108,blue_cone
-47.304404581894126,23.898426997528905,-0.700001794372497,blue_cone
-43.91092399906653,22.25992271430939,-0.7000018697059431,blue_cone
-42.01529350214634,18.990957317414004,-0.7000099827100712,blue_cone
-41.57269353145604,14.165873598304787,-0.7000017943655621,blue_cone
-41.671654931900285,9.684319348911748,-0.7000018252442715,blue_cone
-41.681712052642695,4.867848914148508,-0.7000017943611283,blue_cone
-41.29027820912631,0.24491187809172033,-0.7000017948868162,blue_cone
-40.18488478811571,-4.019380149406613,-0.7000017952267399,blue_cone
