x,y,z,label
-1.6597991979870943,5.553349815383313,-0.7000018215757109,blue_cone
-2.2390836587512184,10.177947866853556,-0.7000018215758246,blue_cone
-3.743286607797788,13.600439265390474,-0.7000017946096477,blue_cone
-6.769409797611122,14.454935797344216,-0.7000018172889213,blue_cone
-9.88229087511829,12.432008688694182,-0.7000017995154622,blue_cone
-12.834303795122553,9.028799668757156,-0.7000017941206806,blue_cone
-15.533551006813362,5.024775380058807,-0.7000017946446633,blue_cone
-18.014643841008493,1.2220601729431277,-0.7000017943596504,blue_cone
-21.147753715919446,-2.467859462940574,-0.7000018697939367,blue_cone
-24.715669653990208,-4.8230319428717845,-0.7000017945985064,blue_cone
-28.799509998075337,-6.321508998399277,-0.7000017941110173,blue_cone
-33.323934292170115,-7.968750761730463,-0.7000017943669263,blue_cone
-36.90718909387362,-10.128526651651056,-0.7000099746674096,blue_cone
-39.77072879617464,-13.25811137396358,-0.7000017943722696,blue_cone
-41.26314053057807,-17.29533876969587,-0.700001794376476,blue_cone
-40.73444635561403,-21.195173085389502,-0.7000017943786361,blue_cone
-38.51681510772758,-24.72742380484231,-0.7000017990575316,blue_cone
-35.028957572197235,-27.850297059693858,-0.7000017943657895,blue_cone
-31.130911376718654,-30.374860530894964,-0.7000017964949166,blue_cone
-27.225848653428653,-32.6922931364193,-0.7000017943757939,blue_cone
-24.02992283183435,-35.338335806021476,-0.700001799123811,blue_cone
-22.614322385412947,-38.72265989088671,-0.700001819068234,blue_cone
-23.194595539497488,-42.75724283840509,-0.7000017943589683,blue_cone
-24.871322338980807,-46.85917033157725,-0.7000018000601358,blue_cone
-26.86726088944556,-50.994746782385135,-0.700001794385912,blue_cone
-29.091769615085198,-55.671609686979714,-0.7000017994162135,blue_cone
-30.89788842859411,-59.85626510180484,-0.7000026982941563,blue_cone
-32.47459015366387,-64.13038254131423,-0.7000017991917957,blue_cone
-33.85757523852356,-69.0931277416171,-0.7000018062883555,blue_cone
-34.52643260388989,-73.51236352185565,-0.7000017919463062,blue_cone
-34.357440700491345,-77.4705529810681,-0.7000018004995354,blue_cone
-32.56894530579241,-80.29580213198591,-0.7000018007515791,blue_cone
-29.104840826629978,-79.20149396231191,-0.7000017944058072,blue_cone
-25.900618600194797,-76.39479444580175,-0.7000017998649355,blue_cone
-22.822429214214203,-72.86332318014227,-0.7000026982880172,blue_cone
-19.679827013169376,-69.08680168844397,-0.7000186701352504,blue_cone
-16.73278070571678,-65.95138944625182,-0.7000017943995545,blue_cone
-13.4022719165649,-62.50843049027254,-0.7000017943856847,blue_cone
-11.299255758405911,-58.76480554831616,-0.7000018329458726,blue_cone
-10.608802492625424,-54.85922138581574,-0.7000017985008071,blue_cone
-10.901412931012759,-49.99036614593978,-0.7000017970093495,blue_cone
-11.7304858288294,-45.872258861784346,-0.7000017943759076,blue_cone
-12.954807222726794,-41.26660953694783,-0.7000018190672108,blue_cone
-13.946005792344929,-36.59722130727957,-0.700001794372497,blue_cone
-13.541049527741842,-32.85070063125024,-0.7000018697059431,blue_cone
-11.097588974121424,-29.96815830374587,-0.7000099827100712,blue_cone
-6.700695305564973,-27.932316046134506,-0.7000017943655621,blue_cone
-2.4457150324150385,-26.521903083865805,-0.7000018252442715,blue_cone
2.0949388121927366,-24.915369157029936,-0.7000017943611283,blue_cone
6.318570516561929,-22.9955508012882,-0.7000017948868162,blue_cone
9.964800754362074,-20.52348968473965,-0.7000017952267399,blue_cone
11.941498165563358,-17.52205129152728,-0.7000113124358904,blue_cone
10.496649783747612,-14.738736252949863,-0.700001794130344,blue_cone
6.796124693880117,-12.629961680006682,-0.7000100018121884,blue_cone
2.5663343030069297,-10.52642251699763,-0.7000017952267399,blue_cone
-0.17144867980965925,-7.8343843388689445,-0.7000017949158064,blue_cone
-1.4096229868448997,-3.995380056821776,-0.7000017943562398,blue_cone
1.6157647031200426,5.705077851013573,-0.7000047603987696,yellow_cone
1.1837969712554006,9.817473936919308,-0.7000056506581132,yellow_cone
-0.1268293654695877,13.998638261346379,-0.7000019096356027,yellow_cone
-2.6687329017201025,17.00191873025151,-0.7000018215759383,yellow_cone
-6.35080054792775,17.879866214875484,-0.7000017969755845,yellow_cone
-10.02646390461033,16.482759982423364,-0.7000017996006136,yellow_cone
-13.295596054063331,13.641111747050894,-0.7000018008833422,yellow_cone
-16.144197681145986,10.042249817274952,-0.7000018547313402,yellow_cone
-18.583403220723344,6.339998026148063,-0.7000018008376401,yellow_cone
-21.199072951346295,2.4078696147764296,-0.7000018044874423,yellow_cone
