x,y,z,label
5.181232398600759,12.48662535470658,-0.7000018215757109,blue_cone
7.460023995264547,16.552284770240504,-0.7000018215758246,blue_cone
8.280926469299054,20.19950193036459,-0.7000017946096477,blue_cone
6.352739145049523,22.6833858901442,-0.7000018172889213,blue_cone
2.6467967142501454,22.903052431097045,-0.7000017995154622,blue_cone
-1.7489659583530681,21.91640029412015,-0.7000017941206806,blue_cone
-6.297927999589344,20.296187233532613,-0.7000017946446633,blue_cone
-10.551832478574255,18.70849668371021,-0.7000017943596504,blue_cone
-15.263520602229178,17.59859604268246,-0.7000018697939367,blue_cone
-19.53287797140234,17.820967816186883,-0.7000017945985064,blue_cone
-23.708941619808126,19.039030969879434,-0.7000017941110173,blue_cone
-28.327882885260593,20.398884714279124,-0.7000017943669263,blue_cone
-32.49360450388813,20.787613751929626,-0.7000099746674096,blue_cone
-36.65575168410089,19.968656481351303,-0.7000017943722696,blue_cone
-40.25317612520848,17.60538857009829,-0.700001794376476,blue_cone
-42.14248888185073,14.15303827963074,-0.7000017943786361,blue_cone
-42.45438250926652,9.994023268614944,-0.7000017990575316,blue_cone
-41.501022777794475,5.410510120774031,-0.7000017943657895,blue_cone
-39.862413649063036,1.0650360401418624,-0.7000017964949166,blue_cone
-38.09521239978561,-3.1179065244325948,-0.7000017943757939,blue_cone
-37.093766374872,-7.144392526602887,-0.700001799123811,blue_cone
-37.96332028741669,-10.708301914969207,-0.700001819068234,blue_cone
-40.8250976222518,-13.610853719775006,-0.7000017943589683,blue_cone
-44.60926008167188,-15.91678875790227,-0.7000018000601358,blue_cone
-48.670292864900894,-18.060331622238618,-0.700001794385912,blue_cone
-53.23656384895937,-20.503823999751877,-0.7000017994162135,blue_cone
-57.173963615270665,-22.799535042019137,-0.7000026982941563,blue_cone
-60.97983283116943,-25.303417572816134,-0.7000017991917957,blue_cone
-65.03854563483705,-28.476482029365666,-0.7000018062883555,blue_cone
-68.19993026727862,-31.636017163259222,-0.7000017919463062,blue_cone
-70.41336428924583,-34.921824809612374,-0.7000018004995354,blue_cone
-70.65097067878341,-38.25713465208159,-0.7000018007515791,blue_cone
-67.2135623982675,-39.43261520309434,-0.7000017944058072,blue_cone
-62.96889113453816,-39.07572850506551,-0.7000017998649355,blue_cone
-58.39545147703005,-38.06074629080051,-0.7000026982880172,blue_cone
-53.62472035548634,-36.88678388203047,-0.7000186701352504,blue_cone
-49.39190912519176,-36.11270316566394,-0.7000017943995545,blue_cone
-44.66794371131014,-35.318722098115,-0.7000017943856847,blue_cone
-40.753384324593334,-33.55417414598023,-0.7000018329458726,blue_cone
-37.8795044079646,-30.820837798693447,-0.7000017985008071,blue_cone
-35.22501908962744,-26.728762541534397,-0.7000017970093495,blue_cone
-33.44788843217279,-22.922455131452683,-0.7000017943759076,blue_cone
-31.69946157728216,-18.489175069013683,-0.7000018190672108,blue_cone
-29.72558737276656,-14.142971936562851,-0.700001794372497,blue_cone
-27.17588605959636,-11.368187266399284,-0.7000018697059431,blue_cone
-23.498448536456586,-10.498702930509936,-0.7000099827100712,blue_cone
-18.751483241283236,-11.470118452769967,-0.7000017943655621,blue_cone
-14.489959993681987,-12.860636866594382,-0.7000018252442715,blue_cone
-9.882120077018534,-14.262885024742207,-0.7000017943611283,blue_cone
-5.343461339792307,-15.224833131552312,-0.7000017948868162,blue_cone
-0.9416968032291999,-15.399618930903262,-0.7000017952267399,blue_cone
2.430668072714532,-14.157395027091983,-0.7000113124358904,blue_cone
2.919946625319584,-11.059809524096543,-0.700001794130344,blue_cone
