x,y,z,label
-30.781087072206418,6.907703439466889,-0.7000018215757109,blue_cone
-35.179681407789474,8.448756811392029,-0.7000018215758246,blue_cone
-38.91392208680573,8.626296767908443,-0.7000017946096477,blue_cone
-41.026767074613105,6.297461878839618,-0.7000018172889213,blue_cone
-40.6019773680297,2.6093978345483357,-0.7000017995154622,blue_cone
-38.86971711986896,-1.5493864043723242,-0.7000017941206806,blue_cone
-36.4869452207406,-5.749451176614674,-0.7000017946446633,blue_cone
-34.18725164966425,-9.664534071966107,-0.7000017943596504,blue_cone
-32.27894489674888,-14.113157425805165,-0.7000018697939367,blue_cone
-31.759346433491103,-18.356608732035134,-0.7000017945985064,blue_cone
-32.23656560508878,-22.680431959709843,-0.7000017941110173,blue_cone
-32.77681759287819,-27.46498506418543,-0.7000017943669263,blue_cone
-32.43899733324416,-31.63514385502234,-0.7000099746674096,blue_cone
-30.912319773342055,-35.5928472027832,-0.7000017943722696,blue_cone
-27.9623175739683,-38.7271708704229,-0.700001794376476,blue_cone
-24.23516582665994,-39.990723430880415,-0.7000017943786361,blue_cone
-20.084905370007828,-39.57838662846383,-0.7000017990575316,blue_cone
-15.735442003004525,-37.846435135748386,-0.7000017943657895,blue_cone
-11.73897940964505,-35.48074885010389,-0.7000017964949166,blue_cone
-7.924844518888886,-33.01652812356723,-0.7000017943757939,blue_cone
-4.132328060069806,-31.333583508888843,-0.700001799123811,blue_cone
-0.471722053707861,-31.573453893668255,-0.700001819068234,blue_cone
2.882162116385363,-33.889924801613226,-0.7000017943589683,blue_cone
5.8080024377876445,-37.21808951102948,-0.7000018000601358,blue_cone
8.621799037028127,-40.847044178121756,-0.700001794385912,blue_cone
11.818430604829313,-44.92172604528104,-0.7000017994162135,blue_cone
14.760711807614559,-48.40258620235036,-0.7000026982941563,blue_cone
17.885270147542307,-51.71788458966701,-0.7000017991917957,blue_cone
21.712662890702163,-55.16644261552081,-0.7000018062883555,blue_cone
25.37148870236794,-57.73354384773462,-0.7000017919463062,blue_cone
28.99068345707305,-59.34514286298307,-0.7000018004995354,blue_cone
32.316807325757466,-59.00214351635256,-0.7000018007515791,blue_cone
32.8798765366825,-55.41320449813607,-0.7000017944058072,blue_cone
31.794025000600612,-51.29428125365236,-0.7000017998649355,blue_cone
30.00312298303758,-46.96540043297472,-0.7000026982880172,blue_cone
28.02150575366667,-42.46970734652728,-0.7000186701352504,blue_cone
26.52680287435954,-38.43464165073627,-0.7000017943995545,blue_cone
24.92752794265403,-33.919270695876165,-0.7000017943856847,blue_cone
22.51235194353069,-30.369013020611696,-0.7000018329458726,blue_cone
19.323037844786647,-28.011347025998916,-0.7000017985008071,blue_cone
14.833429367355329,-26.104835044683906,-0.7000017970093495,blue_cone
10.777065777921209,-25.013009095174883,-0.7000017943759076,blue_cone
6.108149492340944,-24.05792307959028,-0.7000018190672108,blue_cone
1.4859937530110994,-22.86572453691474,-0.700001794372497,blue_cone
-1.688059385610651,-20.83451961732587,-0.7000018697059431,blue_cone
-3.180645270356277,-17.362958423336714,-0.7000099827100712,blue_cone
-3.0451229781659492,-12.519513230213601,-0.7000017943655621,blue_cone
-2.4128338635256146,-8.081683543921212,-0.7000018252442715,blue_cone
-1.8289061434145917,-3.300729976659553,-0.7000017943611283,blue_cone
-1.6666705815804683,1.3359117946736474,-0.7000017948868162,blue_cone
-2.256044480522208,5.7015411328384875,-0.7000017952267399,blue_cone
-4.062970545638482,8.808144306548083,-0.7000113124358904,blue_cone
-7.1984950650536765,8.75414950538263,-0.700001794130344,blue_cone
-10.734712607582097,6.380127257773145,-0.7000100018121884,blue_cone
-14.501967649620465,3.52990038798322,-0.7000017952267399,blue_cone
-18.13161742125776,2.277635340656646,-0.7000017949158064,blue_cone
-22.12029488063451,2.878868753931835,-0.7000017943562398,blue_cone
-29.458059808344476,9.908026609745452,-0.7000047603987696,yellow_cone
-33.33244663212218,11.352853391225793,-0.7000056506581132,yellow_cone
-37.659742763512924,12.041609294016881,-0.7000019096356027,yellow_cone
-41.480819403184896,11.103344685144197,-0.7000018215759383,yellow_cone
-43.9068065168576,8.197660521078753,-0.7000017969755845,yellow_cone
-44.292992650937975,4.284443531662031,-0.7000017996006136,yellow_cone
